Frame,Visibility,X,Y,Time
3436,1,1048,202,00:01:54.64786666666667
3437,1,1046,202,00:01:54.68123333333334
3438,1,1048,202,00:01:54.714600000000004
3439,1,1048,202,00:01:54.74796666666667
3440,1,1048,202,00:01:54.78133333333332
3441,1,1048,202,00:01:54.8147
3442,1,1048,202,00:01:54.84806666666667
3443,1,1048,202,00:01:54.881433333333334
3444,1,1048,202,00:01:54.9148
3445,1,1048,202,00:01:54.948166666666665
3446,1,800,256,00:01:54.981533333333346
3447,1,800,256,00:01:55.01490000000001
3448,1,800,256,00:01:55.04826666666666
3449,1,1048,202,00:01:55.08163333333333
3450,1,1048,202,00:01:55.114999999999995
3451,1,800,256,00:01:55.148366666666675
3452,1,1048,202,00:01:55.18173333333334
3453,1,1046,202,00:01:55.21510000000001
3454,1,1046,202,00:01:55.24846666666667
3455,1,1048,202,00:01:55.281833333333324
3456,1,1048,202,00:01:55.31519999999999
3457,1,1048,202,00:01:55.34856666666667
3458,1,1048,202,00:01:55.381933333333336
3459,1,1048,202,00:01:55.4153
3460,1,1048,202,00:01:55.44866666666667
3461,1,1048,202,00:01:55.482033333333334
3462,1,1046,204,00:01:55.515400000000014
3463,1,1046,202,00:01:55.548766666666666
3464,1,1048,202,00:01:55.58213333333333
3465,1,1048,200,00:01:55.6155
3466,1,1046,202,00:01:55.64886666666666
3467,1,1048,202,00:01:55.68223333333334
3468,1,1046,202,00:01:55.71560000000001
3469,1,1046,202,00:01:55.748966666666675
3470,1,1046,202,00:01:55.78233333333333
3471,1,1048,200,00:01:55.81569999999999
3472,1,1048,202,00:01:55.84906666666667
3473,1,1046,202,00:01:55.88243333333334
3474,1,1048,206,00:01:55.915800000000004
3475,1,1050,202,00:01:55.94916666666667
3476,1,798,256,00:01:55.982533333333336
3477,1,798,256,00:01:56.0159
3478,1,1048,202,00:01:56.04926666666667
3479,1,1048,202,00:01:56.082633333333334
3480,1,1048,202,00:01:56.116
3481,1,1048,202,00:01:56.149366666666666
3482,1,1048,202,00:01:56.18273333333333
3483,1,1044,202,00:01:56.21610000000001
3484,1,1046,202,00:01:56.24946666666668
3485,1,1046,202,00:01:56.28283333333333
3486,1,1046,202,00:01:56.316199999999995
3487,1,886,172,00:01:56.34956666666666
3488,1,410,164,00:01:56.38293333333334
3489,1,1046,202,00:01:56.41630000000001
3490,1,1048,202,00:01:56.44966666666667
3491,1,550,422,00:01:56.48303333333334
3492,1,550,422,00:01:56.516400000000004
3493,1,550,422,00:01:56.549766666666656
3494,1,974,112,00:01:56.583133333333336
3495,1,1048,208,00:01:56.6165
3496,1,1046,208,00:01:56.64986666666667
3497,1,1048,206,00:01:56.683233333333334
3498,1,1048,206,00:01:56.7166
3499,1,1048,206,00:01:56.74996666666668
3500,1,1046,206,00:01:56.78333333333333
3501,1,1046,206,00:01:56.8167
3502,1,1046,202,00:01:56.85006666666666
3503,1,798,262,00:01:56.88343333333333
3504,1,902,324,00:01:56.91680000000001
3505,0,0,0,00:01:56.950166666666675
3506,1,1048,210,00:01:56.98353333333334
3507,1,1046,206,00:01:57.01690000000001
3508,1,632,256,00:01:57.05026666666666
3509,1,798,258,00:01:57.083633333333324
3510,1,1046,206,00:01:57.117000000000004
3511,1,414,156,00:01:57.15036666666667
3512,1,1046,202,00:01:57.183733333333336
3513,1,778,188,00:01:57.2171
3514,1,798,262,00:01:57.25046666666667
3515,1,1046,206,00:01:57.283833333333334
3516,1,1042,208,00:01:57.3172
3517,0,0,0,00:01:57.350566666666666
3518,1,412,154,00:01:57.38393333333333
3519,1,520,226,00:01:57.4173
3520,1,798,258,00:01:57.45066666666668
3521,1,538,396,00:01:57.48403333333334
3522,1,906,322,00:01:57.51740000000001
3523,1,1046,204,00:01:57.55076666666666
3524,1,532,392,00:01:57.58413333333333
3525,1,798,258,00:01:57.61750000000001
3526,1,1050,202,00:01:57.65086666666667
3527,1,532,396,00:01:57.68423333333334
3528,1,888,158,00:01:57.717600000000004
3529,1,780,184,00:01:57.75096666666667
3530,1,780,188,00:01:57.78433333333332
3531,1,1046,206,00:01:57.8177
3532,1,1046,206,00:01:57.85106666666667
3533,1,1046,206,00:01:57.884433333333334
3534,1,1046,206,00:01:57.9178
3535,1,1046,206,00:01:57.951166666666666
3536,1,1046,206,00:01:57.984533333333346
3537,1,1046,206,00:01:58.01790000000001
3538,1,1048,206,00:01:58.05126666666666
3539,1,1048,206,00:01:58.08463333333333
3540,1,1046,206,00:01:58.117999999999995
3541,1,1046,206,00:01:58.151366666666675
3542,1,1046,206,00:01:58.18473333333334
3543,1,1046,206,00:01:58.21810000000001
3544,1,1046,206,00:01:58.25146666666667
3545,1,1046,206,00:01:58.284833333333324
3546,1,1048,206,00:01:58.31819999999999
3547,1,1048,206,00:01:58.35156666666667
3548,1,1048,206,00:01:58.384933333333336
3549,1,1048,206,00:01:58.4183
3550,1,1048,206,00:01:58.45166666666667
3551,1,1048,208,00:01:58.485033333333334
3552,1,1048,208,00:01:58.518400000000014
3553,1,1048,206,00:01:58.551766666666666
3554,1,1048,206,00:01:58.58513333333333
3555,1,1048,206,00:01:58.6185
3556,1,1046,206,00:01:58.65186666666666
3557,1,1048,206,00:01:58.68523333333334
3558,1,1048,206,00:01:58.71860000000001
3559,1,1048,206,00:01:58.751966666666675
3560,1,1048,206,00:01:58.78533333333333
3561,1,1046,208,00:01:58.81869999999999
3562,1,1048,206,00:01:58.85206666666667
3563,1,1048,206,00:01:58.88543333333334
3564,1,1048,206,00:01:58.918800000000005
3565,1,1048,206,00:01:58.95216666666667
3566,1,1048,206,00:01:58.985533333333336
3567,1,1046,206,00:01:59.0189
3568,1,1046,206,00:01:59.05226666666667
3569,1,1046,206,00:01:59.085633333333334
3570,1,1048,206,00:01:59.119
3571,1,1048,208,00:01:59.152366666666666
3572,1,1048,206,00:01:59.18573333333333
3573,1,1048,206,00:01:59.21910000000001
3574,1,1048,208,00:01:59.25246666666668
3575,1,1048,206,00:01:59.28583333333333
3576,1,1048,206,00:01:59.319199999999995
3577,1,1048,206,00:01:59.35256666666666
3578,1,1048,206,00:01:59.38593333333334
3579,1,1048,208,00:01:59.41930000000001
3580,1,1048,206,00:01:59.45266666666667
3581,1,1048,208,00:01:59.48603333333334
3582,1,1050,210,00:01:59.519400000000005
3583,1,1050,210,00:01:59.552766666666656
3584,1,1048,208,00:01:59.586133333333336
3585,1,1048,206,00:01:59.6195
3586,1,1048,206,00:01:59.65286666666667
3587,1,1048,206,00:01:59.686233333333334
3588,1,1048,204,00:01:59.7196
3589,1,1048,206,00:01:59.75296666666668
3590,1,1048,208,00:01:59.78633333333333
3591,1,1048,208,00:01:59.8197
3592,1,1048,208,00:01:59.85306666666666
3593,1,1048,208,00:01:59.88643333333333
3594,1,1048,206,00:01:59.91980000000001
3595,1,1048,206,00:01:59.953166666666675
3596,1,1048,206,00:01:59.98653333333334
3597,1,658,110,00:02:00.019900000000006912
3598,1,658,114,00:02:00.05326666666665858
3599,1,1048,206,00:02:00.08663333333332446
3600,1,142,358,00:02:00.12000000000000455
3601,1,1048,208,00:02:00.15336666666667043
3602,1,1050,208,00:02:00.1867333333333363
3603,1,1048,208,00:02:00.22010000000000218
3604,1,1048,204,00:02:00.25346666666666806
3605,1,1048,206,00:02:00.28683333333333394
3606,1,1048,206,00:02:00.3201999999999998
3607,1,1048,206,00:02:00.3535666666666657
3608,1,1048,206,00:02:00.3869333333333316
3609,1,750,456,00:02:00.42029999999999745
3610,1,1046,208,00:02:00.45366666666667754
3611,1,1048,208,00:02:00.4870333333333434
3612,1,1048,208,00:02:00.5204000000000093
3613,1,1048,208,00:02:00.553766666666661
3614,1,1048,208,00:02:00.5871333333333268
3615,1,1048,208,00:02:00.6205000000000069
3616,1,1048,206,00:02:00.6538666666666728
3617,1,1048,208,00:02:00.6872333333333387
3618,1,1048,206,00:02:00.7206000000000046
3619,1,1048,206,00:02:00.7539666666666704
3620,1,1048,206,00:02:00.7873333333333221
3621,1,1048,206,00:02:00.8207000000000022
3622,1,1048,206,00:02:00.8540666666666681
3623,1,622,302,00:02:00.887433333333334
3624,1,1048,206,00:02:00.9207999999999998
3625,1,1046,206,00:02:00.9541666666666657
3626,1,1048,206,00:02:00.9875333333333458
3627,1,1048,206,00:02:01.0209000000000117
3628,1,1046,206,00:02:01.0542666666666634
3629,1,1046,206,00:02:01.0876333333333292
3630,1,1048,206,00:02:01.1209999999999951
3631,1,142,358,00:02:01.1543666666666752
3632,1,142,358,00:02:01.187733333333341
3633,1,1048,206,00:02:01.221100000000007
3634,1,1048,206,00:02:01.2544666666666728
3635,1,1048,206,00:02:01.2878333333333245
3636,1,1048,206,00:02:01.3211999999999904
3637,1,1048,206,00:02:01.3545666666666705
3638,1,1048,206,00:02:01.3879333333333363
3639,1,1046,206,00:02:01.4213000000000022
3640,0,0,0,00:02:01.454666666666668
3641,1,142,358,00:02:01.488033333333334
3642,1,1048,206,00:02:01.521400000000014
3643,1,1048,206,00:02:01.5547666666666657
3644,1,1048,206,00:02:01.5881333333333316
3645,1,1046,206,00:02:01.6214999999999975
3646,1,1046,204,00:02:01.6548666666666634
3647,0,0,0,00:02:01.6882333333333435
3648,1,832,76,00:02:01.7216000000000093
3649,1,1048,206,00:02:01.7549666666666752
3650,1,838,102,00:02:01.788333333333327
3651,1,1048,206,00:02:01.8216999999999928
3652,1,838,156,00:02:01.8550666666666586
3653,1,1046,206,00:02:01.8884333333333387
3654,1,840,206,00:02:01.9218000000000046
3655,1,840,232,00:02:01.9551666666666705
3656,1,842,234,00:02:01.9885333333333364
3657,1,1048,206,00:02:02.0219000000000023
3658,1,1048,206,00:02:02.055266666666668
3659,1,1048,206,00:02:02.088633333333334
3660,1,1048,206,00:02:02.122
3661,1,1046,206,00:02:02.1553666666666658
3662,1,1046,206,00:02:02.1887333333333316
3663,1,1048,204,00:02:02.2221000000000117
3664,1,1048,204,00:02:02.2554666666666776
3665,1,1048,206,00:02:02.2888333333333293
3666,1,1048,206,00:02:02.322199999999995
3667,1,612,296,00:02:02.355566666666661
3668,1,1048,206,00:02:02.388933333333341
3669,1,1048,206,00:02:02.422300000000007
3670,1,588,298,00:02:02.455666666666673
3671,1,576,298,00:02:02.4890333333333388
3672,1,570,302,00:02:02.5224000000000046
3673,1,1048,206,00:02:02.5557666666666563
3674,1,560,304,00:02:02.5891333333333364
3675,1,1048,206,00:02:02.6225000000000023
3676,1,1048,206,00:02:02.655866666666668
3677,1,1048,206,00:02:02.689233333333334
3678,1,1048,206,00:02:02.7226
3679,1,1048,206,00:02:02.75596666666668
3680,1,1048,206,00:02:02.7893333333333317
3681,1,1048,206,00:02:02.8226999999999975
3682,1,1048,206,00:02:02.8560666666666634
3683,1,1048,206,00:02:02.8894333333333293
3684,1,1048,206,00:02:02.9228000000000094
3685,1,502,300,00:02:02.9561666666666753
3686,1,502,300,00:02:02.989533333333341
3687,1,496,298,00:02:03.022900000000007
3688,1,496,298,00:02:03.0562666666666587
3689,1,488,296,00:02:03.0896333333333246
3690,1,484,300,00:02:03.1230000000000047
3691,1,482,302,00:02:03.1563666666666705
3692,1,484,300,00:02:03.1897333333333364
3693,1,1048,206,00:02:03.2231000000000023
3694,1,474,312,00:02:03.256466666666668
3695,1,1048,206,00:02:03.289833333333334
3696,1,1048,206,00:02:03.3232
3697,1,1048,206,00:02:03.356566666666666
3698,1,1048,206,00:02:03.3899333333333317
3699,1,1048,206,00:02:03.4232999999999976
3700,1,1048,206,00:02:03.4566666666666777
3701,1,462,372,00:02:03.4900333333333435
3702,1,1046,206,00:02:03.5234000000000094
3703,1,1048,206,00:02:03.556766666666661
3704,1,1048,206,00:02:03.590133333333327
3705,1,1048,206,00:02:03.623500000000007
3706,1,1048,206,00:02:03.656866666666673
3707,1,1048,206,00:02:03.690233333333339
3708,1,1048,206,00:02:03.7236000000000047
3709,1,1048,206,00:02:03.7569666666666706
3710,1,488,308,00:02:03.7903333333333222
3711,1,492,306,00:02:03.8237000000000023
3712,1,494,302,00:02:03.857066666666668
3713,1,498,300,00:02:03.890433333333334
3714,1,1048,206,00:02:03.9238
3715,1,1048,206,00:02:03.957166666666666
3716,1,1048,206,00:02:03.990533333333346
3717,1,1048,206,00:02:04.023900000000012
3718,1,512,306,00:02:04.0572666666666635
3719,1,1048,206,00:02:04.090633333333329
3720,1,1048,206,00:02:04.123999999999995
3721,1,1048,206,00:02:04.157366666666675
3722,1,1048,206,00:02:04.190733333333341
3723,1,1048,206,00:02:04.224100000000007
3724,1,1048,206,00:02:04.257466666666673
3725,1,1048,206,00:02:04.290833333333325
3726,1,1048,206,00:02:04.3241999999999905
3727,1,1048,206,00:02:04.357566666666671
3728,1,1048,206,00:02:04.3909333333333365
3729,1,1048,206,00:02:04.424300000000002
3730,1,1048,206,00:02:04.457666666666668
3731,1,1048,206,00:02:04.491033333333334
3732,1,1048,206,00:02:04.524400000000014
3733,1,504,298,00:02:04.557766666666666
3734,1,506,298,00:02:04.591133333333332
3735,1,572,304,00:02:04.624499999999998
3736,1,1048,206,00:02:04.6578666666666635
3737,1,498,296,00:02:04.691233333333344
3738,1,496,298,00:02:04.7246000000000095
3739,1,1048,206,00:02:04.757966666666675
3740,1,494,302,00:02:04.791333333333327
3741,1,494,306,00:02:04.824699999999993
3742,1,494,306,00:02:04.858066666666659
3743,1,1048,206,00:02:04.891433333333339
3744,1,1048,206,00:02:04.924800000000005
3745,1,1048,206,00:02:04.958166666666671
3746,1,1048,206,00:02:04.9915333333333365
3747,1,1048,206,00:02:05.024900000000002
3748,1,1048,206,00:02:05.058266666666668
3749,1,1048,206,00:02:05.091633333333334
3750,1,1048,206,00:02:05.125
3751,1,1048,206,00:02:05.158366666666666
3752,1,1048,206,00:02:05.191733333333332
3753,1,1048,206,00:02:05.225100000000012
3754,1,1048,206,00:02:05.258466666666678
3755,1,1048,206,00:02:05.291833333333329
3756,1,1048,206,00:02:05.325199999999995
3757,1,1048,206,00:02:05.358566666666661
3758,1,1048,206,00:02:05.391933333333341
3759,1,1048,206,00:02:05.425300000000007
3760,1,1048,206,00:02:05.458666666666673
3761,1,636,156,00:02:05.492033333333339
3762,1,646,148,00:02:05.525400000000005
3763,1,656,140,00:02:05.558766666666656
3764,1,656,140,00:02:05.5921333333333365
3765,1,666,132,00:02:05.625500000000002
3766,1,666,132,00:02:05.658866666666668
3767,1,680,124,00:02:05.692233333333334
3768,1,688,122,00:02:05.7256
3769,1,696,122,00:02:05.75896666666668
3770,1,696,120,00:02:05.792333333333332
3771,1,702,120,00:02:05.825699999999998
3772,1,706,122,00:02:05.8590666666666635
3773,1,716,124,00:02:05.892433333333329
3774,1,722,126,00:02:05.9258000000000095
3775,1,1048,206,00:02:05.959166666666675
3776,1,730,132,00:02:05.992533333333341
3777,1,738,138,00:02:06.025900000000007
3778,1,736,138,00:02:06.059266666666659
3779,1,742,146,00:02:06.092633333333325
3780,1,752,156,00:02:06.126000000000005
3781,1,758,166,00:02:06.159366666666671
3782,1,608,430,00:02:06.1927333333333365
3783,1,766,182,00:02:06.226100000000002
3784,1,766,182,00:02:06.259466666666668
3785,1,774,206,00:02:06.292833333333334
3786,1,778,216,00:02:06.3262
3787,1,1048,206,00:02:06.359566666666666
3788,1,782,224,00:02:06.392933333333332
3789,1,784,238,00:02:06.426299999999998
3790,1,788,240,00:02:06.459666666666678
3791,1,1048,206,00:02:06.493033333333344
3792,1,1048,206,00:02:06.5264000000000095
3793,1,1048,206,00:02:06.559766666666661
3794,1,1048,206,00:02:06.593133333333327
3795,1,794,238,00:02:06.626499999999993
3796,1,798,242,00:02:06.659866666666673
3797,1,1048,206,00:02:06.693233333333339
3798,1,798,246,00:02:06.726600000000005
3799,1,798,252,00:02:06.759966666666671
3800,1,800,258,00:02:06.793333333333322
3801,1,800,258,00:02:06.826700000000002
3802,1,1048,206,00:02:06.860066666666668
3803,1,802,284,00:02:06.893433333333334
3804,1,802,294,00:02:06.9268
3805,1,802,294,00:02:06.960166666666666
3806,1,1048,206,00:02:06.993533333333346
3807,1,804,304,00:02:07.026900000000012
3808,1,806,316,00:02:07.060266666666664
3809,1,1048,206,00:02:07.0936333333333295
3810,1,1048,206,00:02:07.126999999999995
3811,1,1048,206,00:02:07.160366666666675
3812,1,1048,206,00:02:07.193733333333341
3813,1,1048,206,00:02:07.227100000000007
3814,1,1048,206,00:02:07.260466666666673
3815,1,1048,206,00:02:07.293833333333325
3816,1,1048,206,00:02:07.327199999999991
3817,1,1048,206,00:02:07.360566666666671
3818,1,1048,206,00:02:07.393933333333337
3819,1,1048,206,00:02:07.4273000000000025
3820,1,1048,206,00:02:07.460666666666668
3821,1,1048,206,00:02:07.494033333333334
3822,1,1048,206,00:02:07.527400000000014
3823,1,1048,206,00:02:07.560766666666666
3824,1,1048,206,00:02:07.594133333333332
3825,1,1048,206,00:02:07.627499999999998
3826,1,1048,206,00:02:07.660866666666664
3827,1,1048,206,00:02:07.694233333333344
3828,1,830,308,00:02:07.72760000000001
3829,1,1048,206,00:02:07.7609666666666755
3830,1,1048,206,00:02:07.794333333333327
3831,1,834,314,00:02:07.827699999999993
3832,1,1048,206,00:02:07.861066666666659
3833,1,1048,206,00:02:07.894433333333339
3834,1,1048,206,00:02:07.927800000000005
3835,1,1048,206,00:02:07.961166666666671
3836,1,1048,206,00:02:07.994533333333337
3837,1,1048,206,00:02:08.027900000000017
3838,1,1048,206,00:02:08.061266666666654
3839,1,1048,206,00:02:08.09463333333332
3840,1,1048,206,00:02:08.127999999999986
3841,1,1048,206,00:02:08.16136666666668
3842,1,1048,206,00:02:08.194733333333346
3843,1,1048,206,00:02:08.228100000000012
3844,1,1048,206,00:02:08.261466666666678
3845,1,1048,206,00:02:08.294833333333315
3846,1,1048,206,00:02:08.32820000000001
3847,1,852,200,00:02:08.361566666666675
3848,1,852,200,00:02:08.394933333333341
3849,1,856,114,00:02:08.428300000000007
3850,1,856,112,00:02:08.461666666666673
3851,1,858,40,00:02:08.495033333333339
3852,1,860,14,00:02:08.528400000000005
3853,1,860,14,00:02:08.56176666666667
3854,1,1048,206,00:02:08.595133333333337
3855,1,1048,206,00:02:08.628500000000003
3856,1,1048,206,00:02:08.661866666666668
3857,1,1048,206,00:02:08.695233333333334
3858,1,1048,206,00:02:08.7286
3859,1,1048,206,00:02:08.761966666666666
3860,1,1048,206,00:02:08.795333333333332
3861,1,1050,206,00:02:08.828699999999998
3862,1,1048,206,00:02:08.862066666666664
3863,1,1050,206,00:02:08.89543333333333
3864,1,1048,206,00:02:08.928799999999995
3865,1,1048,206,00:02:08.962166666666661
3866,1,1048,206,00:02:08.995533333333327
3867,1,1048,206,00:02:09.028900000000021
3868,1,1048,206,00:02:09.062266666666659
3869,1,1048,206,00:02:09.095633333333325
3870,1,1048,206,00:02:09.12899999999999
3871,1,1048,206,00:02:09.162366666666657
3872,1,1048,206,00:02:09.19573333333335
3873,1,1048,206,00:02:09.229100000000017
3874,1,1048,206,00:02:09.262466666666683
3875,1,1048,206,00:02:09.29583333333332
3876,1,1048,206,00:02:09.329199999999986
3877,1,1048,206,00:02:09.362566666666652
3878,1,1046,206,00:02:09.395933333333346
3879,1,1046,206,00:02:09.429300000000012
3880,1,1048,206,00:02:09.462666666666678
3881,1,1046,206,00:02:09.496033333333344
3882,1,1048,206,00:02:09.52940000000001
3883,1,1048,206,00:02:09.562766666666676
3884,1,1048,206,00:02:09.596133333333341
3885,1,1048,206,00:02:09.629500000000007
3886,1,1048,206,00:02:09.662866666666673
3887,1,864,4,00:02:09.696233333333339
3888,1,866,22,00:02:09.729600000000005
3889,1,864,22,00:02:09.76296666666667
3890,1,864,44,00:02:09.796333333333337
3891,1,862,68,00:02:09.829700000000003
3892,1,860,92,00:02:09.863066666666668
3893,1,860,116,00:02:09.896433333333334
3894,1,862,142,00:02:09.9298
3895,1,862,142,00:02:09.963166666666666
3896,1,862,162,00:02:09.996533333333332
3897,1,862,158,00:02:10.029899999999998
3898,1,1048,206,00:02:10.063266666666664
3899,1,858,234,00:02:10.09663333333333
3900,1,860,260,00:02:10.129999999999995
3901,1,858,262,00:02:10.163366666666661
3902,1,1048,206,00:02:10.196733333333327
3903,1,1048,206,00:02:10.230099999999993
3904,1,1048,206,00:02:10.263466666666687
3905,1,1048,206,00:02:10.296833333333325
3906,1,1048,206,00:02:10.33019999999999
3907,1,1048,206,00:02:10.363566666666657
3908,1,1048,206,00:02:10.396933333333322
3909,1,1048,206,00:02:10.430300000000017
3910,1,1048,206,00:02:10.463666666666683
3911,1,1048,206,00:02:10.497033333333349
3912,1,1048,206,00:02:10.530400000000014
3913,1,1048,206,00:02:10.563766666666652
3914,1,842,306,00:02:10.597133333333318
3915,1,1048,206,00:02:10.630500000000012
3916,1,1048,206,00:02:10.663866666666678
3917,1,844,310,00:02:10.697233333333344
3918,1,1048,206,00:02:10.73060000000001
3919,1,1046,206,00:02:10.763966666666676
3920,1,1048,206,00:02:10.797333333333341
3921,1,1048,206,00:02:10.830700000000007
3922,1,1048,206,00:02:10.864066666666673
3923,1,1048,206,00:02:10.897433333333339
3924,1,1048,206,00:02:10.930800000000005
3925,1,1048,206,00:02:10.96416666666667
3926,1,1048,206,00:02:10.997533333333337
3927,1,1048,206,00:02:11.030900000000003
3928,1,1048,206,00:02:11.064266666666668
3929,1,1048,206,00:02:11.097633333333334
3930,1,1048,206,00:02:11.131
3931,1,1048,206,00:02:11.164366666666666
3932,1,1048,206,00:02:11.197733333333332
3933,1,1048,206,00:02:11.231099999999998
3934,1,1050,206,00:02:11.264466666666664
3935,1,1050,204,00:02:11.29783333333333
3936,1,1048,206,00:02:11.331200000000024
3937,1,1046,206,00:02:11.36456666666669
3938,1,1046,206,00:02:11.397933333333356
3939,1,1048,206,00:02:11.431299999999993
3940,1,1046,206,00:02:11.464666666666659
3941,1,1046,206,00:02:11.498033333333325
3942,1,1046,206,00:02:11.53139999999999
3943,1,1048,206,00:02:11.564766666666657
3944,1,1048,206,00:02:11.598133333333323
3945,1,1046,202,00:02:11.631499999999988
3946,1,1046,202,00:02:11.664866666666683
3947,1,1046,206,00:02:11.698233333333349
3948,1,1048,206,00:02:11.731600000000014
3949,1,1048,206,00:02:11.76496666666668
3950,1,1048,206,00:02:11.798333333333346
3951,1,1048,206,00:02:11.831700000000012
3952,1,1048,206,00:02:11.865066666666678
3953,1,1048,206,00:02:11.898433333333344
3954,1,1048,206,00:02:11.931799999999981
3955,1,1048,206,00:02:11.965166666666647
3956,1,1048,206,00:02:11.998533333333313
3957,1,1048,206,00:02:12.031900000000007
3958,1,1048,206,00:02:12.065266666666673
3959,1,1048,206,00:02:12.09863333333334
3960,1,1050,206,00:02:12.132000000000005
3961,1,1046,206,00:02:12.16536666666667
3962,1,1046,208,00:02:12.198733333333337
3963,1,1050,206,00:02:12.232100000000003
3964,1,1050,206,00:02:12.265466666666669
3965,1,1048,206,00:02:12.298833333333334
3966,1,1048,206,00:02:12.3322
3967,1,1046,206,00:02:12.365566666666666
3968,1,1046,202,00:02:12.39893333333336
3969,1,1046,206,00:02:12.432299999999998
3970,1,1050,208,00:02:12.465666666666664
3971,1,1048,206,00:02:12.49903333333333
3972,1,1048,206,00:02:12.532399999999996
3973,1,1048,206,00:02:12.565766666666661
3974,1,1048,206,00:02:12.599133333333327
3975,1,1048,206,00:02:12.632499999999993
3976,1,1048,206,00:02:12.665866666666659
3977,1,142,358,00:02:12.699233333333325
3978,1,798,252,00:02:12.73260000000002
3979,1,1048,206,00:02:12.765966666666685
3980,1,1048,206,00:02:12.799333333333351
3981,1,1048,206,00:02:12.832700000000017
3982,1,1050,206,00:02:12.866066666666683
3983,1,798,256,00:02:12.899433333333349
3984,1,798,254,00:02:12.932799999999986
3985,1,800,252,00:02:12.966166666666652
3986,1,800,254,00:02:12.999533333333318
3987,1,800,254,00:02:13.032899999999984
3988,1,800,254,00:02:13.06626666666665
3989,1,800,254,00:02:13.099633333333344
3990,1,800,254,00:02:13.13300000000001
3991,1,800,254,00:02:13.166366666666676
3992,1,800,254,00:02:13.199733333333342
3993,1,800,254,00:02:13.233100000000007
3994,1,800,254,00:02:13.266466666666673
3995,1,800,254,00:02:13.29983333333334
3996,1,904,300,00:02:13.333200000000005
3997,1,798,254,00:02:13.366566666666671
3998,1,798,254,00:02:13.399933333333337
3999,1,798,256,00:02:13.433299999999974
4000,1,1050,208,00:02:13.466666666666669
4001,1,1050,206,00:02:13.500033333333334
4002,1,390,180,00:02:13.5334
4003,1,1050,206,00:02:13.566766666666666
4004,0,0,0,00:02:13.600133333333332
4005,0,0,0,00:02:13.633499999999998
4006,1,1048,200,00:02:13.666866666666664
4007,1,1046,202,00:02:13.70023333333333
4008,1,1048,200,00:02:13.733599999999996
4009,1,142,358,00:02:13.766966666666661
4010,1,142,358,00:02:13.800333333333356
4011,1,142,358,00:02:13.833700000000022
4012,1,142,358,00:02:13.867066666666688
4013,1,142,358,00:02:13.900433333333353
4014,1,142,358,00:02:13.93379999999999
4015,1,976,122,00:02:13.967166666666657
4016,1,142,358,00:02:14.000533333333323
4017,1,142,358,00:02:14.033899999999988
4018,1,142,358,00:02:14.067266666666654
4019,1,798,256,00:02:14.10063333333332
4020,1,142,358,00:02:14.133999999999986
4021,1,1046,200,00:02:14.16736666666668
4022,1,1046,200,00:02:14.200733333333346
4023,1,142,358,00:02:14.234100000000012
4024,1,142,358,00:02:14.267466666666678
4025,1,142,358,00:02:14.300833333333344
4026,1,1046,200,00:02:14.33420000000001
4027,1,1046,200,00:02:14.367566666666676
4028,1,1046,200,00:02:14.400933333333342
4029,1,1046,200,00:02:14.434299999999979
4030,1,1046,202,00:02:14.467666666666645
4031,1,1046,202,00:02:14.50103333333334
4032,1,142,358,00:02:14.534400000000005
4033,1,142,358,00:02:14.567766666666671
4034,1,1048,200,00:02:14.601133333333337
4035,1,142,358,00:02:14.634500000000003
4036,1,142,358,00:02:14.667866666666669
4037,1,1048,204,00:02:14.701233333333334
4038,1,1048,200,00:02:14.7346
4039,1,1046,202,00:02:14.767966666666666
4040,1,550,190,00:02:14.801333333333332
4041,1,1046,202,00:02:14.834699999999998
4042,1,1048,204,00:02:14.868066666666692
4043,1,1048,204,00:02:14.901433333333358
4044,1,1048,204,00:02:14.934799999999996
4045,1,1048,204,00:02:14.968166666666662
4046,1,1046,204,00:02:15.001533333333327
4047,1,840,164,00:02:15.034899999999993
4048,1,1048,204,00:02:15.06826666666666
4049,1,848,170,00:02:15.101633333333325
4050,1,848,170,00:02:15.134999999999991
4051,1,852,174,00:02:15.168366666666657
4052,1,852,174,00:02:15.201733333333351
4053,1,1046,206,00:02:15.235100000000017
4054,1,1046,202,00:02:15.268466666666683
4055,1,1050,202,00:02:15.301833333333349
4056,1,1046,206,00:02:15.335200000000015
4057,1,1046,202,00:02:15.36856666666668
4058,1,868,164,00:02:15.401933333333346
4059,1,1048,204,00:02:15.435299999999984
4060,1,1048,204,00:02:15.46866666666665
4061,1,1048,204,00:02:15.502033333333316
4062,1,884,166,00:02:15.535399999999981
4063,1,882,168,00:02:15.568766666666676
4064,1,884,172,00:02:15.602133333333342
4065,1,884,174,00:02:15.635500000000008
4066,1,890,172,00:02:15.668866666666673
4067,1,886,170,00:02:15.70223333333334
4068,1,892,172,00:02:15.735600000000005
4069,1,902,160,00:02:15.768966666666671
4070,1,900,166,00:02:15.802333333333337
4071,1,906,170,00:02:15.835700000000003
4072,1,906,168,00:02:15.869066666666669
4073,1,694,250,00:02:15.902433333333363
4074,1,1046,202,00:02:15.9358
4075,1,552,260,00:02:15.969166666666666
4076,1,660,100,00:02:16.002533333333332
4077,1,916,162,00:02:16.035899999999998
4078,1,918,166,00:02:16.069266666666664
4079,1,924,164,00:02:16.10263333333333
4080,1,924,166,00:02:16.135999999999996
