rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height
22,2,01:04:43.967000,116519,A,,放小球,,1.0,A1,150,580,2.0,,,8,13,,A1,314.0,428.0,2.0
22,3,01:04:44.733000,116542,B,,挑球,,1.0,A1,314,428,2.0,,,8,13,,C2,97.0,844.0,1.0
22,4,01:04:45.667000,116570,A,,殺球,1.0,,C2,97,844,1.0,,,8,13,,A2,287.0,206.0,2.0
22,5,01:04:46.200000,116586,B,,擋小球,,1.0,A2,287,206,2.0,,,8,13,,C1,84.0,615.0,2.0
22,6,01:04:47.267000,116618,A,,挑球,,1.0,C1,84,615,2.0,,,8,13,,A3,284.0,62.0,1.0
22,7,01:04:48.633000,116659,B,,殺球,1.0,,A3,284,62,1.0,,,8,13,,C2,99.0,758.0,2.0
22,8,01:04:49.100000,116673,A,,擋小球,,1.0,C2,99,758,2.0,,,8,13,,A1,140.0,465.0,2.0
22,9,01:04:49.700000,116691,A,,掛網球,,,A1,140,465,2.0,未回擊成功,殺球強勁,8,14,B,,,,
23,1,01:05:18.500000,117555,B,1.0,發小球,,1.0,A2,228,270,2.0,,,8,14,,A1,267.0,523.0,2.0
23,2,01:05:19.100000,117573,A,,挑球,,,A1,267,523,2.0,,,8,14,,C2,316.0,80.0,1.0
23,3,01:05:20.033000,117601,B,,殺球,1.0,,C2,316,80,1.0,,,8,14,,A2,311.0,740.0,2.0
23,4,01:05:20.467000,117614,A,,擋小球,,,A2,311,740,2.0,,,8,14,,A1,180.0,311.0,2.0
23,5,01:05:21.400000,117642,B,,挑球,,,A1,180,311,2.0,,,8,14,,A2,282.0,808.0,1.0
23,6,01:05:22.333000,117670,A,,殺球,,,A2,282,808,1.0,,,8,14,,C2,353.0,193.0,2.0
23,7,01:05:22.800000,117684,B,,擋小球,,1.0,C2,353,193,2.0,,,8,14,,A1,251.0,534.0,2.0
23,8,01:05:23.633000,117709,A,,放小球,,,A1,251,534,2.0,,,8,14,,A1,213.0,434.0,2.0
23,9,01:05:24.567000,117737,B,,挑球,,1.0,A1,213,434,2.0,,,8,14,,A2,116.0,845.0,1.0
23,10,01:05:26.467000,117794,A,,長球,1.0,,A2,116,845,1.0,,,8,14,,C2,349.0,77.0,1.0
23,11,01:05:27.633000,117829,B,,長球,,1.0,C2,349,77,1.0,,,8,14,,C3,68.0,864.0,2.0
23,12,01:05:29.033000,117871,A,,過渡切球,,1.0,C3,68,864,2.0,,,8,14,,B1,95.0,393.0,1.0
23,13,01:05:30,117900,B,,撲球,,,B1,95,393,1.0,,,8,14,,A2,194.0,757.0,2.0
23,14,01:05:30.500000,117915,A,,防守回挑,,1.0,A2,194,757,2.0,,,8,14,,A2,155.0,198.0,1.0
23,15,01:05:31.567000,117947,B,,殺球,,,A2,155,198,1.0,,,8,14,,A2,209.0,776.0,2.0
23,16,01:05:31.833000,117955,A,,擋小球,,1.0,A2,209,776,2.0,,,8,14,,A1,185.0,413.0,2.0
23,17,01:05:32.767000,117983,B,,放小球,,1.0,A1,185,413,2.0,,,8,14,,A1,236.0,528.0,2.0
23,18,01:05:33.667000,118010,A,,挑球,,1.0,A1,236,528,2.0,,,8,14,,A3,261.0,39.0,1.0
23,19,01:05:35.267000,118058,B,,殺球,1.0,,A3,261,39,1.0,,,8,14,,C2,85.0,759.0,2.0
23,20,01:05:35.767000,118073,A,,擋小球,,1.0,C2,85,759,2.0,,,8,14,,E2,-6.0,795.0,2.0
23,21,01:05:35.967000,118079,A,,未過網,,,E2,-6,795,2.0,未回擊成功,殺球強勁,8,15,B,A2,235.0,287.0,2.0
24,1,01:06:39.400000,119982,B,1.0,發小球,,1.0,A2,235,287,2.0,,,8,15,,A1,159.0,552.0,2.0
24,2,01:06:40.033000,120001,A,,放小球,,1.0,A1,159,552,2.0,,,8,15,,C1,343.0,347.0,2.0
24,3,01:06:40.733000,120022,B,,放小球,,1.0,C1,343,347,2.0,,,8,15,,A1,271.0,529.0,1.0
24,4,01:06:41.467000,120044,A,,撲球,,,A1,271,529,1.0,,,8,15,,B2,83.0,78.0,2.0
24,5,01:06:42.467000,120074,B,,平球,,,B2,83,78,2.0,,,8,15,,C2,56.0,719.0,1.0
24,6,01:06:43.067000,120092,A,,擋小球,,1.0,C2,56,719,1.0,,,8,15,,B1,90.0,327.0,2.0
24,7,01:06:43.933000,120118,B,,挑球,,,B1,90,327,2.0,,,8,15,,C2,74.0,848.0,1.0
24,8,01:06:45.200000,120156,A,,殺球,1.0,,C2,74,848,1.0,,,8,15,,B2,88.0,157.0,2.0
24,9,01:06:45.600000,120168,B,,擋小球,,,B2,88,157,2.0,,,8,15,,A1,268.0,461.0,2.0
24,10,01:06:46.400000,120192,B,,未過網,,,A1,268,461,2.0,未回擊成功,殺球強勁,9,15,A,,,,
25,1,01:07:10.133000,120904,A,1.0,發小球,,1.0,A1,184,628,2.0,,,9,15,,A1,292.0,346.0,1.0
25,2,01:07:10.800000,120924,B,,撲球,,1.0,A1,292,346,1.0,,,9,15,,A2,131.0,641.0,2.0
25,3,01:07:11.233000,120937,A,,防守回挑,,1.0,A2,131,641,2.0,,,9,15,,B2,54.0,136.0,1.0
25,4,01:07:12.733000,120982,B,,殺球,,,B2,54,136,1.0,,,9,15,,A2,199.0,818.0,2.0
25,5,01:07:13.100000,120993,A,,未擊球,,,A2,199,818,2.0,落地,殺球強勁,9,16,B,,,,
26,1,01:07:35.633000,121669,B,1.0,發小球,,1.0,A2,223,273,2.0,,,9,16,,A1,267.0,538.0,2.0
26,2,01:07:36.233000,121687,A,,放小球,,,A1,267,538,2.0,,,9,16,,C1,315.0,352.0,2.0
26,3,01:07:37.100000,121713,B,,放小球,,1.0,C1,315,352,2.0,,,9,16,,B1,333.0,525.0,2.0
26,4,01:07:38,121740,A,,挑球,,,B1,333,525,2.0,,,9,16,,C3,321.0,41.0,1.0
26,5,01:07:39.633000,121789,B,,殺球,1.0,,C3,321,41,1.0,,,9,16,,C2,63.0,758.0,2.0
26,6,01:07:40.167000,121805,A,,擋小球,,1.0,C2,63,758,2.0,,,9,16,,B1,83.0,318.0,2.0
26,7,01:07:41.167000,121835,B,,放小球,,,B1,83,318,2.0,,,9,16,,C1,324.0,455.0,2.0
26,8,01:07:42.167000,121865,B,,未過網,,,C1,324,455,2.0,未回擊成功,對手失誤,10,16,A,,,,
27,1,01:08:30.200000,123306,A,1.0,發小球,,1.0,A2,192,639,2.0,,,10,16,,B1,91.0,351.0,2.0
27,2,01:08:30.933000,123328,B,,放小球,,,B1,91,351,2.0,,,10,16,,A1,167.0,535.0,2.0
27,3,01:08:31.633000,123349,A,,挑球,,1.0,A1,167,535,2.0,,,10,16,,A3,114.0,56.0,1.0
27,4,01:08:32.867000,123386,B,,殺球,,,A3,114,56,1.0,,,10,16,,A2,300.0,748.0,2.0
27,5,01:08:33.300000,123399,A,,擋小球,,,A2,300,748,2.0,,,10,16,,A2,273.0,282.0,2.0
27,6,01:08:34.467000,123434,B,,放小球,,1.0,A2,273,282,2.0,,,10,16,,A1,313.0,505.0,1.0
27,7,01:08:35.167000,123455,A,,撲球,,,A1,313,505,1.0,,,10,16,,A2,264.0,204.0,2.0
27,8,01:08:35.500000,123465,B,,擋小球,,1.0,A2,264,204,2.0,,,10,16,,A1,237.0,619.0,1.0
27,9,01:08:35.933000,123478,A,,撲球,,,A1,237,619,1.0,,,10,16,,A2,151.0,184.0,2.0
27,10,01:08:36.333000,123490,B,,防守回挑,,,A2,151,184,2.0,,,10,16,,A2,280.0,700.0,1.0
27,11,01:08:36.933000,123508,A,,擋小球,,,A2,280,700,1.0,,,10,16,,C1,328.0,310.0,2.0
27,12,01:08:37.733000,123532,B,,放小球,,1.0,C1,328,310,2.0,,,10,16,,B1,330.0,499.0,2.0
27,13,01:08:38.567000,123557,A,,放小球,,1.0,B1,330,499,2.0,,,10,16,,C1,336.0,428.0,2.0
27,14,01:08:39.400000,123582,B,,挑球,,1.0,C1,336,428,2.0,,,10,16,,C2,77.0,856.0,1.0
27,15,01:08:41,123630,A,,殺球,1.0,,C2,77,856,1.0,,,10,16,,A2,126.0,187.0,2.0
27,16,01:08:41.367000,123641,B,,防守回挑,,,A2,126,187,2.0,,,10,16,,B2,352.0,829.0,2.0
27,17,01:08:42.400000,123672,A,,平球,,,B2,352,829,2.0,,,10,16,,C2,324.0,178.0,1.0
27,18,01:08:42.900000,123687,B,,切球,1.0,,C2,324,178,1.0,,,10,16,,C2,69.0,656.0,2.0
27,19,01:08:43.733000,123712,A,,挑球,,1.0,C2,69,656,2.0,,,10,16,,B2,63.0,106.0,1.0
27,20,01:08:44.600000,123738,B,,切球,,,B2,63,106,1.0,,,10,16,,C1,102.0,560.0,2.0
27,21,01:08:45.567000,123767,A,,放小球,,1.0,C1,102,560,2.0,,,10,16,,B1,93.0,373.0,2.0
27,22,01:08:46.433000,123793,B,,放小球,,,B1,93,373,2.0,,,10,16,,C1,86.0,477.0,1.0
27,23,01:08:46.933000,123808,A,,撲球,,1.0,C1,86,477,1.0,,,10,16,,A3,288.0,62.0,2.0
27,24,01:08:48,123840,B,,擋小球,,1.0,A3,288,62,2.0,,,10,16,,E1,392.0,465.0,2.0
27,25,01:08:48.600000,123858,B,,未過網,,,E1,392,465,2.0,未回擊成功,小球被抓,11,16,A,,,,
28,1,01:10:08.267000,126248,A,1.0,發小球,,1.0,A1,173,624,2.0,,,11,16,,A1,257.0,317.0,2.0
28,2,01:10:09.100000,126273,B,,挑球,,1.0,A1,257,317,2.0,,,11,16,,B2,335.0,736.0,1.0
28,3,01:10:09.867000,126296,A,,平球,,,B2,335,736,1.0,,,11,16,,C2,329.0,138.0,1.0
28,4,01:10:10.433000,126313,B,,殺球,,1.0,C2,329,138,1.0,,,11,16,,A2,270.0,716.0,2.0
28,5,01:10:10.867000,126326,A,,擋小球,,1.0,A2,270,716,2.0,,,11,16,,A2,235.0,305.0,2.0
28,6,01:10:11.667000,126350,B,,挑球,,,A2,235,305,2.0,,,11,16,,B2,326.0,843.0,2.0
28,7,01:10:12.833000,126385,A,,過渡切球,,,B2,326,843,2.0,,,11,16,,B2,101.0,304.0,2.0
28,8,01:10:13.633000,126409,B,,放小球,,,B2,101,304,2.0,,,11,16,,A1,166.0,553.0,2.0
28,9,01:10:14.533000,126436,A,,挑球,,1.0,A1,166,553,2.0,,,11,16,,B3,100.0,28.0,1.0
28,10,01:10:15.933000,126478,B,,切球,,,B3,100,28,1.0,,,11,16,,C1,83.0,573.0,2.0
28,11,01:10:16.567000,126497,A,,放小球,,1.0,C1,83,573,2.0,,,11,16,,B2,78.0,301.0,2.0
28,12,01:10:17.400000,126522,B,,挑球,,,B2,78,301,2.0,,,11,16,,A2,309.0,834.0,2.0
28,13,01:10:18.500000,126555,A,,過渡切球,,,A2,309,834,2.0,,,11,16,,A1,308.0,390.0,1.0
28,14,01:10:19.633000,126589,B,,放小球,,1.0,A1,308,390,1.0,,,11,16,,B1,342.0,552.0,2.0
28,15,01:10:20.633000,126619,A,,挑球,,,B1,342,552,2.0,,,11,16,,A3,313.0,53.0,1.0
28,16,01:10:22.333000,126670,B,,殺球,1.0,,A3,313,53,1.0,,,11,16,,B2,337.0,773.0,2.0
28,17,01:10:22.767000,126683,A,,擋小球,,,B2,337,773,2.0,,,11,16,,C2,357.0,280.0,1.0
28,18,01:10:23.633000,126709,B,,撲球,,1.0,C2,357,280,1.0,,,11,16,,A2,126.0,820.0,2.0
28,19,01:10:24.067000,126722,A,,擋小球,,1.0,A2,126,820,2.0,,,11,16,,A2,153.0,221.0,2.0
28,20,01:10:24.867000,126746,B,,放小球,,,A2,153,221,2.0,,,11,16,,C1,86.0,529.0,1.0
28,21,01:10:25.867000,126776,A,,放小球,,1.0,C1,86,529,1.0,,,11,16,,B1,74.0,378.0,2.0
28,22,01:10:26.800000,126804,B,,挑球,,,B1,74,378,2.0,,,11,16,,B2,333.0,860.0,1.0
28,23,01:10:28.200000,126846,A,,長球,,,B2,333,860,1.0,,,11,16,,C3,324.0,57.0,1.0
28,24,01:10:29.433000,126883,B,,殺球,1.0,,C3,324,57,1.0,,,11,16,,C2,90.0,714.0,2.0
28,25,01:10:29.900000,126897,A,,擋小球,,1.0,C2,90,714,2.0,,,11,16,,A2,119.0,295.0,1.0
28,26,01:10:31,126930,B,,撲球,,,A2,119,295,1.0,,,11,16,,A2,274.0,724.0,1.0
28,27,01:10:31.567000,126947,A,,平球,,,A2,274,724,1.0,,,11,16,,C2,365.0,180.0,2.0
28,28,01:10:32.167000,126965,B,,擋小球,,1.0,C2,365,180,2.0,,,11,16,,B1,329.0,536.0,2.0
28,29,01:10:33.100000,126993,A,,放小球,,,B1,329,536,2.0,,,11,16,,C1,317.0,430.0,2.0
28,30,01:10:34.033000,127021,B,,挑球,,1.0,C1,317,430,2.0,,,11,16,,C2,95.0,853.0,1.0
28,31,01:10:36.167000,127085,A,,長球,1.0,,C2,95,853,1.0,,,11,16,,A3,271.0,69.0,1.0
28,32,01:10:37.333000,127120,B,,長球,,1.0,A3,271,69,1.0,,,11,16,,B2,321.0,806.0,1.0
28,33,01:10:38.400000,127152,A,,殺球,,,B2,321,806,1.0,,,11,16,,B2,38.0,237.0,2.0
28,34,01:10:39.100000,127173,B,,擋小球,,1.0,B2,38,237,2.0,,,11,16,,B1,74.0,463.0,2.0
28,35,01:10:39.900000,127197,B,,掛網球,,,B1,74,463,2.0,未回擊成功,對手失誤,12,16,A,,,,
29,1,01:14:39.900000,134397,A,1.0,發小球,,1.0,A2,188,644,2.0,,,12,16,,A1,123.0,354.0,2.0
29,2,01:14:40.533000,134416,B,,放小球,,,A1,123,354,2.0,,,12,16,,A1,196.0,503.0,2.0
29,3,01:14:41.367000,134441,A,,挑球,,1.0,A1,196,503,2.0,,,12,16,,C2,347.0,161.0,1.0
29,4,01:14:43.400000,134502,B,,殺球,1.0,,C2,347,161,1.0,,,12,16,,A3,235.0,871.0,2.0
29,5,01:14:43.967000,134519,A,,未擊球,,,A3,235,871,2.0,落地,殺球強勁,12,17,B,,,,
30,1,01:15:17.567000,135527,B,1.0,發小球,,1.0,A2,230,253,2.0,,,12,17,,A1,140.0,572.0,2.0
30,2,01:15:18.233000,135547,A,,放小球,,,A1,140,572,2.0,,,12,17,,A1,140.0,464.0,2.0
30,3,01:15:18.733000,135562,A,,掛網球,,,A1,140,464,2.0,未回擊成功,對手失誤,12,18,B,,,,
31,1,01:15:35.167000,136055,B,1.0,發小球,,1.0,A2,230,289,2.0,,,12,18,,A1,272.0,568.0,2.0
31,2,01:15:35.800000,136074,A,,放小球,,,A1,272,568,2.0,,,12,18,,A1,172.0,341.0,2.0
31,3,01:15:36.567000,136097,B,,挑球,,,A1,172,341,2.0,,,12,18,,B3,354.0,866.0,2.0
31,4,01:15:37.800000,136134,A,,過渡切球,,,B3,354,866,2.0,,,12,18,,B1,93.0,308.0,2.0
31,5,01:15:38.700000,136161,B,,放小球,,,B1,93,308,2.0,,,12,18,,A1,165.0,494.0,2.0
31,6,01:15:39.500000,136185,A,,挑球,,1.0,A1,165,494,2.0,,,12,18,,A3,266.0,48.0,1.0
31,7,01:15:40.800000,136224,B,,殺球,1.0,,A3,266,48,1.0,,,12,18,,B2,326.0,755.0,2.0
31,8,01:15:41.233000,136237,A,,擋小球,,,B2,326,755,2.0,,,12,18,,A1,282.0,310.0,2.0
31,9,01:15:42.233000,136267,B,,放小球,,1.0,A1,282,310,2.0,,,12,18,,A1,243.0,507.0,2.0
31,10,01:15:43.067000,136292,A,,挑球,,,A1,243,507,2.0,,,12,18,,A2,115.0,92.0,1.0
31,11,01:15:44.100000,136323,B,,殺球,1.0,,A2,115,92,1.0,,,12,18,,A2,310.0,745.0,2.0
31,12,01:15:44.600000,136338,A,,擋小球,,,A2,310,745,2.0,,,12,18,,A2,281.0,295.0,1.0
31,13,01:15:45.533000,136366,B,,撲球,,1.0,A2,281,295,1.0,,,12,18,,A2,121.0,686.0,2.0
31,14,01:15:46.067000,136382,A,,擋小球,,1.0,A2,121,686,2.0,,,12,18,,A2,153.0,303.0,2.0
31,15,01:15:46.933000,136408,B,,放小球,,,A2,153,303,2.0,,,12,18,,A1,155.0,492.0,2.0
31,16,01:15:47.800000,136434,A,,放小球,,1.0,A1,155,492,2.0,,,12,18,,A1,145.0,457.0,2.0
31,17,01:15:48.900000,136467,B,,放小球,,,A1,145,457,2.0,,,12,18,,A1,151.0,463.0,2.0
31,18,01:15:49.167000,136475,B,,掛網球,,,A1,151,463,2.0,未回擊成功,小球質量高,13,18,A,,,,
32,1,01:16:14.900000,137247,A,1.0,發小球,,1.0,A1,164,619,2.0,,,13,18,,A1,294.0,344.0,2.0
32,2,01:16:15.567000,137267,B,,放小球,,1.0,A1,294,344,2.0,,,13,18,,A1,126.0,507.0,2.0
32,3,01:16:16.267000,137288,A,,挑球,,1.0,A1,126,507,2.0,,,13,18,,A3,289.0,31.0,1.0
32,4,01:16:17.533000,137326,B,,長球,1.0,,A3,289,31,1.0,,,13,18,,C2,72.0,860.0,1.0
32,5,01:16:18.767000,137363,A,,殺球,1.0,,C2,72,860,1.0,,,13,18,,B2,55.0,177.0,2.0
32,6,01:16:19.300000,137379,B,,放小球,,,B2,55,177,2.0,,,13,18,,A1,307.0,616.0,2.0
32,7,01:16:20.333000,137410,A,,放小球,,,A1,307,616,2.0,,,13,18,,C1,323.0,359.0,2.0
32,8,01:16:21.233000,137437,B,,挑球,,1.0,C1,323,359,2.0,,,13,18,,B2,335.0,702.0,1.0
32,9,01:16:21.900000,137457,A,,殺球,,,B2,335,702,1.0,,,13,18,,A2,286.0,249.0,2.0
32,10,01:16:22.300000,137469,B,,擋小球,,1.0,A2,286,249,2.0,,,13,18,,E2,21.0,836.0,2.0
32,11,01:16:23.400000,137502,A,,未擊球,,,E2,21,836,2.0,出界,對手失誤,14,18,A,,,,
33,1,01:16:48.233000,138247,A,1.0,發長球,,1.0,A2,191,632,2.0,,,14,18,,B3,99.0,54.0,1.0
33,2,01:16:49.467000,138284,B,,殺球,,,B3,99,54,1.0,,,14,18,,A2,130.0,688.0,2.0
33,3,01:16:49.867000,138296,A,,擋小球,,1.0,A2,130,688,2.0,,,14,18,,B1,105.0,323.0,2.0
33,4,01:16:50.700000,138321,B,,放小球,,,B1,105,323,2.0,,,14,18,,C1,73.0,510.0,2.0
33,5,01:16:51.500000,138345,A,,放小球,,1.0,C1,73,510,2.0,,,14,18,,B1,73.0,427.0,2.0
33,6,01:16:52.300000,138369,B,,挑球,,,B1,73,427,2.0,,,14,18,,A2,273.0,851.0,1.0
33,7,01:16:54,138420,A,,殺球,,,A2,273,851,1.0,,,14,18,,C2,357.0,171.0,2.0
33,8,01:16:54.400000,138432,B,,擋小球,,1.0,C2,357,171,2.0,,,14,18,,A1,272.0,556.0,1.0
33,9,01:16:55.167000,138455,A,,挑球,,,A1,272,556,1.0,,,14,18,,A2,124.0,136.0,1.0
33,10,01:16:55.733000,138472,B,,殺球,,,A2,124,136,1.0,,,14,18,,E3,30.0,867.0,2.0
33,11,01:16:56.433000,138493,A,,未擊球,,,E3,30,867,2.0,落地,對手判斷失誤,14,19,B,,,,
34,1,01:18:02.400000,140472,B,1.0,發小球,,1.0,A2,238,266,2.0,,,14,19,,A1,210.0,586.0,2.0
34,2,01:18:03,140490,A,,放小球,,,A1,210,586,2.0,,,14,19,,A2,228.0,281.0,2.0
34,3,01:18:03.633000,140509,B,,放小球,,1.0,A2,228,281,2.0,,,14,19,,C1,106.0,564.0,2.0
34,4,01:18:04.300000,140529,A,,放小球,,1.0,C1,106,564,2.0,,,14,19,,B1,90.0,348.0,2.0
34,5,01:18:05.067000,140552,B,,放小球,,,B1,90,348,2.0,,,14,19,,C1,57.0,516.0,2.0
34,6,01:18:05.900000,140577,A,,挑球,,1.0,C1,57,516,2.0,,,14,19,,B3,107.0,33.0,1.0
34,7,01:18:07.233000,140617,B,,切球,,,B3,107,33,1.0,,,14,19,,C2,68.0,648.0,2.0
34,8,01:18:07.833000,140635,A,,放小球,,1.0,C2,68,648,2.0,,,14,19,,B1,94.0,345.0,2.0
34,9,01:18:08.667000,140660,B,,挑球,,,B1,94,345,2.0,,,14,19,,A2,275.0,835.0,1.0
34,10,01:18:09.867000,140696,A,,切球,,,A2,275,835,1.0,,,14,19,,B1,76.0,335.0,2.0
34,11,01:18:10.733000,140722,B,,放小球,,,B1,76,335,2.0,,,14,19,,C1,97.0,495.0,2.0
34,12,01:18:11.633000,140749,A,,挑球,,1.0,C1,97,495,2.0,,,14,19,,A3,273.0,68.0,1.0
34,13,01:18:12.867000,140786,B,,殺球,1.0,,A3,273,68,1.0,,,14,19,,A2,155.0,728.0,2.0
34,14,01:18:13.233000,140797,A,,擋小球,,1.0,A2,155,728,2.0,,,14,19,,A1,120.0,322.0,2.0
34,15,01:18:14.300000,140829,B,,挑球,,,A1,120,322,2.0,,,14,19,,C2,85.0,856.0,1.0
34,16,01:18:15.400000,140862,A,,殺球,1.0,,C2,85,856,1.0,,,14,19,,A2,313.0,204.0,2.0
34,17,01:18:15.933000,140878,B,,擋小球,,1.0,A2,313,204,2.0,,,14,19,,B1,326.0,569.0,2.0
34,18,01:18:17.033000,140911,A,,放小球,,,B1,326,569,2.0,,,14,19,,C1,345.0,396.0,2.0
34,19,01:18:17.967000,140939,B,,放小球,,1.0,C1,345,396,2.0,,,14,19,,B1,324.0,520.0,2.0
34,20,01:18:18.833000,140965,A,,挑球,,,B1,324,520,2.0,,,14,19,,A3,285.0,69.0,1.0
34,21,01:18:20.433000,141013,B,,殺球,1.0,,A3,285,69,1.0,,,14,19,,A2,306.0,726.0,2.0
34,22,01:18:20.933000,141028,A,,擋小球,,,A2,306,726,2.0,,,14,19,,A1,310.0,311.0,1.0
34,23,01:18:21.667000,141050,B,,撲球,,1.0,A1,310,311,1.0,,,14,19,,A2,238.0,697.0,1.0
34,24,01:18:22.067000,141062,A,,擋小球,,,A2,238,697,1.0,,,14,19,,D1,23.0,465.0,2.0
34,25,01:18:22.567000,141077,A,,未過網,,,D1,23,465,2.0,未回擊成功,前一球質量差,14,20,B,,,,
35,1,01:18:47.267000,141818,B,1.0,發小球,,1.0,A2,231,276,2.0,,,14,20,,A1,265.0,557.0,2.0
35,2,01:18:47.833000,141835,A,,放小球,,,A1,265,557,2.0,,,14,20,,B1,100.0,357.0,2.0
35,3,01:18:48.567000,141857,B,,挑球,,,B1,100,357,2.0,,,14,20,,B2,320.0,851.0,1.0
35,4,01:18:49.667000,141890,A,,切球,,,B2,320,851,1.0,,,14,20,,B1,81.0,329.0,2.0
35,5,01:18:50.767000,141923,B,,放小球,,,B1,81,329,2.0,,,14,20,,C1,83.0,546.0,2.0
35,6,01:18:51.667000,141950,A,,挑球,,1.0,C1,83,546,2.0,,,14,20,,A3,273.0,56.0,1.0
35,7,01:18:52.767000,141983,B,,殺球,1.0,,A3,273,56,1.0,,,14,20,,A2,300.0,746.0,2.0
35,8,01:18:53.200000,141996,A,,擋小球,,1.0,A2,300,746,2.0,,,14,20,,A1,228.0,371.0,2.0
35,9,01:18:54.200000,142026,B,,挑球,,,A1,228,371,2.0,,,14,20,,B3,320.0,907.0,2.0
35,10,01:18:55.967000,142079,A,,過渡切球,,1.0,B3,320,907,2.0,,,14,20,,A2,166.0,672.0,2.0
35,11,01:18:56.567000,142097,A,,未過網,,,A2,166,672,2.0,未回擊成功,對手猜錯球路,14,21,B,,,,
