rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height
19,10,00:10:21.067000,18632,A,,平球,,,A2,145,162,2,,,10,8,,A2,285.0,670.0,1.0
19,11,00:10:21.700000,18651,B,,撲球,,,A2,285,670,1,,,10,8,,C2,338.0,196.0,2.0
19,12,00:10:22.200000,18666,A,,擋小球,,1.0,C2,338,196,2,,,10,8,,B1,336.0,578.0,2.0
19,13,00:10:23.100000,18693,B,,挑球,,,B1,336,578,2,,,10,8,,C2,366.0,86.0,1.0
19,14,00:10:23.967000,18719,A,,切球,1.0,,C2,366,86,1,,,10,8,,B1,330.0,602.0,2.0
19,15,00:10:24.833000,18745,B,,放小球,,,B1,330,602,2,,,10,8,,A1,308.0,465.0,2.0
19,16,00:10:25.333000,18760,B,,掛網球,,,A1,308,465,2,未回擊成功,對手失誤,11,8,A,,,,
20,1,00:11:35.067000,20852,A,1.0,發小球,,1.0,A2,230,283,2,,,11,8,,C1,101.0,602.0,2.0
20,2,00:11:35.900000,20877,B,,挑球,,1.0,C1,101,602,2,,,11,8,,B3,80.0,41.0,1.0
20,3,00:11:37.033000,20911,A,,切球,,,B3,80,41,1,,,11,8,,C2,83.0,679.0,2.0
20,4,00:11:37.567000,20927,B,,放小球,,1.0,C2,83,679,2,,,11,8,,B1,91.0,347.0,2.0
20,5,00:11:38.467000,20954,A,,未擊球,,,B1,91,347,2,落地,對手滑倒,11,9,B,,,,
21,1,00:12:18.833000,22165,B,1.0,發小球,,1.0,A2,179,632,2,,,11,9,,A1,258.0,332.0,2.0
21,2,00:12:19.400000,22182,A,,放小球,,,A1,258,332,2,,,11,9,,B1,320.0,487.0,2.0
21,3,00:12:20.300000,22209,B,,放小球,,,B1,320,487,2,,,11,9,,A1,302.0,420.0,2.0
21,4,00:12:21.167000,22235,A,,挑球,,1.0,A1,302,420,2,,,11,9,,A3,124.0,885.0,1.0
21,5,00:12:22.533000,22276,B,,切球,1.0,,A3,124,885,1,,,11,9,,B2,100.0,235.0,2.0
21,6,00:12:23.233000,22297,A,,放小球,,,B2,100,235,2,,,11,9,,A1,292.0,576.0,2.0
21,7,00:12:24.167000,22325,B,,挑球,,,A1,292,576,2,,,11,9,,C3,330.0,40.0,1.0
21,8,00:12:25.567000,22367,A,,切球,1.0,,C3,330,40,1,,,11,9,,B1,316.0,605.0,2.0
21,9,00:12:26.367000,22391,B,,放小球,,,B1,316,605,2,,,11,9,,A1,145.0,348.0,2.0
21,10,00:12:27.300000,22419,A,,挑球,,,A1,145,348,2,,,11,9,,A2,272.0,857.0,1.0
21,11,00:12:28.400000,22452,B,,長球,,,A2,272,857,1,,,11,9,,C3,340.0,50.0,1.0
21,12,00:12:29.400000,22482,A,,長球,1.0,,C3,340,50,1,,,11,9,,C3,102.0,874.0,1.0
21,13,00:12:30.767000,22523,B,,殺球,1.0,,C3,102,874,1,,,11,9,,B2,43.0,184.0,2.0
21,14,00:12:31.300000,22539,A,,擋小球,,,B2,43,184,2,,,11,9,,B1,76.0,463.0,2.0
21,15,00:12:31.867000,22556,A,,掛網球,,,B1,76,463,2,未回擊成功,對手失誤,11,10,B,,,,
22,1,00:13:09.633000,23689,B,1.0,發小球,,1.0,A2,129,105,2,,,11,10,,A1,128.0,334.0,2.0
22,2,00:13:08.233000,23647,A,,放小球,,,A1,128,334,2,,,11,10,,A2,202.0,642.0,2.0
22,3,00:13:07.633000,23629,B,,挑球,,,A2,202,642,2,,,11,10,,B1,316.0,556.0,1.0
22,4,00:13:08.967000,23669,A,,殺球,,,B1,316,556,1,,,11,10,,B2,351.0,857.0,2.0
22,5,00:13:10.400000,23712,B,,未擊球,,,B2,351,857,2,落地,前一球質量差,12,10,A,,,,
23,1,00:13:27.067000,24212,A,1.0,發小球,,1.0,A2,214,277,2,,,12,10,,A1,258.0,539.0,2.0
23,2,00:13:27.767000,24233,B,,放小球,,,A1,258,539,2,,,12,10,,B1,97.0,399.0,2.0
23,3,00:13:28.633000,24259,A,,放小球,,,B1,97,399,2,,,12,10,,C1,62.0,480.0,1.0
23,4,00:13:29.367000,24281,B,,撲球,,1.0,C1,62,480,1,,,12,10,,E2,418.0,140.0,2.0
23,5,00:13:30.400000,24312,A,,未擊球,,,E2,418,140,2,落地,對手失誤,13,10,A,,,,
24,1,00:13:47.733000,24832,A,1.0,發小球,,1.0,A2,243,266,2,,,13,10,,A1,123.0,600.0,2.0
24,2,00:13:48.600000,24858,B,,挑球,,,A1,123,600,2,,,13,10,,B3,83.0,46.0,1.0
24,3,00:13:49.700000,24891,A,,殺球,,,B3,83,46,1,,,13,10,,C2,94.0,737.0,2.0
24,4,00:13:50.100000,24903,B,,擋小球,,1.0,C2,94,737,2,,,13,10,,A1,209.0,318.0,2.0
24,5,00:13:51,24930,A,,挑球,,1.0,A1,209,318,2,,,13,10,,C3,104.0,865.0,1.0
24,6,00:13:51.967000,24959,B,,殺球,1.0,,C3,104,865,1,,,13,10,,A2,296.0,195.0,2.0
24,7,00:13:52.400000,24972,A,,擋小球,,1.0,A2,296,195,2,,,13,10,,B1,317.0,593.0,1.0
24,8,00:13:53.333000,25000,B,,挑球,,,B1,317,593,1,,,13,10,,C4,342.0,-2.0,2.0
24,9,00:13:54.833000,25045,A,,未擊球,,,C4,342,-2,2,落地,對手判斷失誤,13,11,B,,,,
25,1,00:14:34.733000,26242,B,1.0,發小球,,1.0,A2,178,631,2,,,13,11,,A2,223.0,302.0,2.0
25,2,00:14:35.467000,26264,A,,放小球,,1.0,A2,223,302,2,,,13,11,,C1,98.0,506.0,2.0
25,3,00:14:36.167000,26285,B,,放小球,,1.0,C1,98,506,2,,,13,11,,A1,155.0,435.0,2.0
25,4,00:14:37,26310,A,,挑球,,1.0,A1,155,435,2,,,13,11,,A2,114.0,842.0,1.0
25,5,00:14:38.133000,26344,B,,殺球,1.0,,A2,114,842,1,,,13,11,,B2,95.0,188.0,2.0
25,6,00:14:38.567000,26357,A,,擋小球,,,B2,95,188,2,,,13,11,,A1,169.0,576.0,1.0
25,7,00:14:39.500000,26385,B,,撲球,,,A1,169,576,1,,,13,11,,A2,282.0,169.0,2.0
25,8,00:14:40,26400,A,,擋小球,,1.0,A2,282,169,2,,,13,11,,B1,320.0,544.0,2.0
25,9,00:14:40.800000,26424,B,,放小球,,,B1,320,544,2,,,13,11,,A1,314.0,436.0,2.0
25,10,00:14:41.667000,26450,A,,挑球,,1.0,A1,314,436,2,,,13,11,,B3,325.0,883.0,1.0
25,11,00:14:43.700000,26511,B,,切球,,,B3,325,883,1,,,13,11,,A1,178.0,311.0,2.0
25,12,00:14:44.467000,26534,A,,放小球,,1.0,A1,178,311,2,,,13,11,,C1,78.0,586.0,2.0
25,13,00:14:45.333000,26560,B,,放小球,,1.0,C1,78,586,2,,,13,11,,B1,76.0,349.0,2.0
25,14,00:14:46.267000,26588,A,,挑球,,,B1,76,349,2,,,13,11,,A3,130.0,870.0,1.0
25,15,00:14:48.033000,26641,B,,切球,1.0,,A3,130,870,1,,,13,11,,C1,337.0,317.0,2.0
25,16,00:14:48.867000,26666,A,,放小球,,1.0,C1,337,317,2,,,13,11,,A1,113.0,508.0,2.0
25,17,00:14:49.767000,26693,B,,放小球,,1.0,A1,113,508,2,,,13,11,,A1,108.0,426.0,2.0
25,18,00:14:50.633000,26719,A,,挑球,,,A1,108,426,2,,,13,11,,A2,214.0,691.0,1.0
25,19,00:14:53,26790,B,,殺球,,,A2,214,691,1,,,13,11,,A2,157.0,91.0,2.0
25,20,00:14:53.367000,26801,A,,防守回挑,,1.0,A2,157,91,2,,,13,11,,A2,141.0,84.0,2.0
25,21,00:14:54.167000,26825,A,,掛網球,,,A2,141,84,2,未回擊成功,前一球質量差,13,12,B,,,,
26,1,00:15:19.867000,27596,B,1.0,發小球,,1.0,A2,187,653,2,,,13,12,,A1,155.0,340.0,2.0
26,2,00:15:20.567000,27617,A,,放小球,,,A1,155,340,2,,,13,12,,B1,345.0,517.0,2.0
26,3,00:15:21.400000,27642,B,,放小球,,,B1,345,517,2,,,13,12,,C1,337.0,386.0,2.0
26,4,00:15:22.200000,27666,A,,挑球,,1.0,C1,337,386,2,,,13,12,,C2,70.0,852.0,1.0
26,5,00:15:23.367000,27701,B,,長球,1.0,,C2,70,852,1,,,13,12,,B3,79.0,27.0,1.0
26,6,00:15:24.967000,27749,A,,切球,,,B3,79,27,1,,,13,12,,A1,134.0,565.0,2.0
26,7,00:15:25.600000,27768,B,,放小球,,1.0,A1,134,565,2,,,13,12,,C1,322.0,367.0,2.0
26,8,00:15:26.500000,27795,A,,放小球,,1.0,C1,322,367,2,,,13,12,,C1,106.0,496.0,2.0
26,9,00:15:27.367000,27821,B,,放小球,,1.0,C1,106,496,2,,,13,12,,B1,91.0,441.0,2.0
26,10,00:15:28.233000,27847,A,,挑球,,,B1,91,441,2,,,13,12,,C2,105.0,835.0,1.0
26,11,00:15:29.700000,27891,B,,殺球,1.0,,C2,105,835,1,,,13,12,,B2,77.0,140.0,2.0
26,12,00:15:30.133000,27904,A,,擋小球,,,B2,77,140,2,,,13,12,,A1,253.0,619.0,1.0
26,13,00:15:31,27930,B,,撲球,,,A1,253,619,1,,,13,12,,C2,371.0,167.0,2.0
26,14,00:15:31.433000,27943,A,,未擊球,,,C2,371,167,2,落地,前一球質量差,13,13,B,,,,
27,1,00:16:00.733000,28822,B,1.0,發小球,,1.0,A1,185,627,2,,,13,13,,A1,245.0,307.0,2.0
27,2,00:16:01.233000,28837,A,,放小球,,,A1,245,307,2,,,13,13,,B1,326.0,496.0,2.0
27,3,00:16:02.233000,28867,B,,挑球,,,B1,326,496,2,,,13,13,,B3,85.0,24.0,1.0
27,4,00:16:03.733000,28912,A,,切球,,,B3,85,24,1,,,13,13,,B1,328.0,581.0,2.0
27,5,00:16:04.533000,28936,B,,放小球,,,B1,328,581,2,,,13,13,,A1,310.0,355.0,2.0
27,6,00:16:05.433000,28963,A,,挑球,,1.0,A1,310,355,2,,,13,13,,A3,285.0,905.0,1.0
27,7,00:16:06.667000,29000,B,,切球,,,A3,285,905,1,,,13,13,,A2,273.0,289.0,2.0
27,8,00:16:07.200000,29016,A,,放小球,,1.0,A2,273,289,2,,,13,13,,A1,289.0,465.0,2.0
27,9,00:16:07.567000,29027,A,,掛網球,,,A1,289,465,2,未回擊成功,對手失誤,13,14,B,,,,
28,1,00:16:26.433000,29593,B,1.0,發小球,,1.0,A2,195,639,2,,,13,14,,A1,143.0,344.0,2.0
28,2,00:16:27.067000,29612,A,,放小球,,,A1,143,344,2,,,13,14,,A1,304.0,488.0,2.0
28,3,00:16:27.767000,29633,B,,放小球,,,A1,304,488,2,,,13,14,,A1,295.0,410.0,2.0
28,4,00:16:28.667000,29660,A,,挑球,,1.0,A1,295,410,2,,,13,14,,B3,337.0,914.0,1.0
28,5,00:16:30.133000,29704,B,,切球,,,B3,337,914,1,,,13,14,,A2,285.0,248.0,1.0
28,6,00:16:30.533000,29716,A,,平球,,1.0,A2,285,248,1,,,13,14,,B2,340.0,662.0,2.0
28,7,00:16:31.033000,29731,B,,擋小球,,,B2,340,662,2,,,13,14,,C2,324.0,300.0,2.0
28,8,00:16:31.833000,29755,A,,放小球,,1.0,C2,324,300,2,,,13,14,,A1,117.0,502.0,2.0
28,9,00:16:32.700000,29781,B,,放小球,,1.0,A1,117,502,2,,,13,14,,A1,123.0,451.0,1.0
28,10,00:16:33.233000,29797,A,,撲球,,,A1,123,451,1,,,13,14,,A2,239.0,647.0,2.0
28,11,00:16:33.700000,29811,B,,防守回挑,,,A2,239,647,2,,,13,14,,A2,144.0,138.0,1.0
28,12,00:16:34.967000,29849,A,,切球,,1.0,A2,144,138,1,,,13,14,,A2,166.0,697.0,1.0
28,13,00:16:35.467000,29864,B,,撲球,,,A2,166,697,1,,,13,14,,A2,218.0,163.0,2.0
28,14,00:16:35.867000,29876,A,,擋小球,,1.0,A2,218,163,2,,,13,14,,B1,333.0,566.0,2.0
28,15,00:16:36.667000,29900,B,,放小球,,,B1,333,566,2,,,13,14,,C1,335.0,410.0,2.0
28,16,00:16:37.533000,29926,A,,放小球,,1.0,C1,335,410,2,,,13,14,,B1,336.0,516.0,2.0
28,17,00:16:38.300000,29949,B,,挑球,,,B1,336,516,2,,,13,14,,B3,62.0,60.0,1.0
28,18,00:16:40.033000,30001,A,,切球,,,B3,62,60,1,,,13,14,,C2,94.0,665.0,2.0
28,19,00:16:40.600000,30018,B,,挑球,,1.0,C2,94,665,2,,,13,14,,B3,55.0,67.0,1.0
28,20,00:16:41.867000,30056,A,,切球,,,B3,55,67,1,,,13,14,,B1,316.0,529.0,2.0
28,21,00:16:42.767000,30083,B,,放小球,,,B1,316,529,2,,,13,14,,C1,318.0,357.0,2.0
28,22,00:16:43.733000,30112,A,,挑球,,1.0,C1,318,357,2,,,13,14,,A3,140.0,871.0,1.0
28,23,00:16:45.767000,30173,B,,切球,1.0,,A3,140,871,1,,,13,14,,B2,74.0,197.0,2.0
28,24,00:16:46.400000,30192,A,,防守回挑,,,B2,74,197,2,,,13,14,,C2,69.0,673.0,1.0
28,25,00:16:47,30210,B,,長球,,1.0,C2,69,673,1,,,13,14,,B3,92.0,39.0,1.0
28,26,00:16:48.267000,30248,A,,切球,,,B3,92,39,1,,,13,14,,A2,144.0,652.0,2.0
28,27,00:16:49.100000,30273,B,,放小球,,1.0,A2,144,652,2,,,13,14,,B1,84.0,322.0,2.0
28,28,00:16:50,30300,A,,放小球,,,B1,84,322,2,,,13,14,,C1,70.0,501.0,2.0
28,29,00:16:50.933000,30328,B,,挑球,,1.0,C1,70,501,2,,,13,14,,A3,131.0,43.0,1.0
28,30,00:16:52.133000,30364,A,,長球,,,A3,131,43,1,,,13,14,,A2,314.0,844.0,1.0
28,31,00:16:53.233000,30397,B,,切球,,,A2,314,844,1,,,13,14,,A2,123.0,280.0,2.0
28,32,00:16:53.867000,30416,A,,放小球,,,A2,123,280,2,,,13,14,,A1,164.0,463.0,2.0
28,33,00:16:54.667000,30440,A,,掛網球,,,A1,164,463,2,未回擊成功,對手失誤,13,15,B,,,,
29,1,00:17:50.233000,32107,B,1.0,發小球,,1.0,A2,184,639,2,,,13,15,,A1,278.0,320.0,2.0
29,2,00:17:51.033000,32131,A,,放小球,,1.0,A1,278,320,2,,,13,15,,B1,333.0,517.0,2.0
29,3,00:17:51.833000,32155,B,,放小球,,,B1,333,517,2,,,13,15,,C1,323.0,379.0,2.0
29,4,00:17:52.633000,32179,A,,挑球,,1.0,C1,323,379,2,,,13,15,,C3,69.0,863.0,1.0
29,5,00:17:54.133000,32224,B,,長球,,1.0,C3,69,863,1,,,13,15,,B3,56.0,68.0,1.0
29,6,00:17:55.067000,32252,A,,殺球,,,B3,56,68,1,,,13,15,,C2,76.0,744.0,2.0
29,7,00:17:55.500000,32265,B,,擋小球,,1.0,C2,76,744,2,,,13,15,,A2,150.0,295.0,2.0
29,8,00:17:56.567000,32297,A,,挑球,,1.0,A2,150,295,2,,,13,15,,A3,287.0,863.0,1.0
29,9,00:17:57.600000,32328,B,,切球,,,A3,287,863,1,,,13,15,,A2,128.0,287.0,2.0
29,10,00:17:58.433000,32353,A,,放小球,,,A2,128,287,2,,,13,15,,A1,201.0,480.0,2.0
29,11,00:17:59.333000,32380,B,,放小球,,1.0,A1,201,480,2,,,13,15,,A1,213.0,430.0,2.0
29,12,00:18:00.200000,32406,A,,挑球,,1.0,A1,213,430,2,,,13,15,,A2,212.0,789.0,1.0
29,13,00:18:02.533000,32476,B,,殺球,,,A2,212,789,1,,,13,15,,B2,101.0,189.0,2.0
29,14,00:18:02.967000,32489,A,,擋小球,,,B2,101,189,2,,,13,15,,C1,88.0,566.0,2.0
29,15,00:18:03.967000,32519,B,,挑球,,1.0,C1,88,566,2,,,13,15,,B2,64.0,154.0,1.0
29,16,00:18:04.733000,32542,A,,長球,,,B2,64,154,1,,,13,15,,C2,63.0,855.0,1.0
29,17,00:18:06.300000,32589,B,,殺球,1.0,,C2,63,855,1,,,13,15,,A2,180.0,169.0,2.0
29,18,00:18:06.733000,32602,A,,擋小球,,1.0,A2,180,169,2,,,13,15,,A1,180.0,465.0,2.0
29,19,00:18:07.167000,32615,A,,掛網球,,,A1,180,465,2,未回擊成功,對手失誤,13,16,B,,,,
30,1,00:18:35.700000,33471,B,1.0,發小球,,1.0,A2,196,642,2,,,13,16,,A1,140.0,312.0,2.0
30,2,00:18:36.433000,33493,A,,挑球,,1.0,A1,140,312,2,,,13,16,,C2,72.0,823.0,1.0
30,3,00:18:37.300000,33519,B,,平球,,1.0,C2,72,823,1,,,13,16,,B2,81.0,175.0,1.0
30,4,00:18:37.767000,33533,A,,撲球,,,B2,81,175,1,,,13,16,,A1,245.0,368.0,2.0
30,5,00:18:39.467000,33584,B,,擋小球,,,A1,245,368,2,,,13,16,,A2,281.0,658.0,1.0
30,6,00:18:38.600000,33558,A,,擋小球,,1.0,A2,281,658,1,,,13,16,,C1,81.0,558.0,2.0
30,7,00:18:40.267000,33608,B,,挑球,,1.0,C1,81,558,2,,,13,16,,B3,76.0,63.0,1.0
30,8,00:18:41.400000,33642,A,,殺球,,,B3,76,63,1,,,13,16,,A2,292.0,726.0,2.0
30,9,00:18:41.867000,33656,B,,擋小球,,,A2,292,726,2,,,13,16,,C1,376.0,352.0,2.0
30,10,00:18:42.933000,33688,A,,放小球,,1.0,C1,376,352,2,,,13,16,,D1,427.0,502.0,2.0
30,11,00:18:43.600000,33708,A,,未過網,,,D1,427,502,2,未回擊成功,前一球質量差,13,17,B,,,,
31,1,00:19:08.533000,34456,B,1.0,發小球,,1.0,A2,181,645,2,,,13,17,,A1,277.0,324.0,2.0
31,2,00:19:09.333000,34480,A,,放小球,,1.0,A1,277,324,2,,,13,17,,B1,318.0,576.0,2.0
31,3,00:19:10.233000,34507,B,,挑球,,,B1,318,576,2,,,13,17,,A1,261.0,466.0,2.0
31,4,00:19:10.333000,34510,B,,掛網球,,,A1,261,466,2,未回擊成功,對手失誤,14,17,A,,,,
32,1,00:19:26.700000,35001,A,1.0,發小球,,1.0,A2,227,288,2,,,14,17,,A1,285.0,569.0,2.0
32,2,00:19:27.400000,35022,B,,放小球,,,A1,285,569,2,,,14,17,,A1,205.0,421.0,2.0
32,3,00:19:28.033000,35041,A,,放小球,,1.0,A1,205,421,2,,,14,17,,A1,192.0,499.0,2.0
32,4,00:19:28.733000,35062,B,,放小球,,1.0,A1,192,499,2,,,14,17,,A1,290.0,407.0,2.0
32,5,00:19:29.567000,35087,A,,挑球,,1.0,A1,290,407,2,,,14,17,,C2,78.0,855.0,1.0
32,6,00:19:30.800000,35124,B,,切球,1.0,,C2,78,855,1,,,14,17,,B2,69.0,187.0,2.0
32,7,00:19:31.367000,35141,A,,擋小球,,,B2,69,187,2,,,14,17,,A1,220.0,554.0,2.0
32,8,00:19:32.233000,35167,B,,放小球,,,A1,220,554,2,,,14,17,,A1,193.0,433.0,2.0
32,9,00:19:33.067000,35192,A,,挑球,,1.0,A1,193,433,2,,,14,17,,A2,156.0,851.0,1.0
32,10,00:19:34.767000,35243,B,,殺球,1.0,,A2,156,851,1,,,14,17,,A2,294.0,197.0,2.0
32,11,00:19:35.200000,35256,A,,擋小球,,1.0,A2,294,197,2,,,14,17,,C1,329.0,447.0,2.0
32,12,00:19:35.800000,35274,A,,未過網,,,C1,329,447,2,未回擊成功,對手失誤,14,18,B,,,,
33,1,00:19:57.433000,35923,B,1.0,發小球,,1.0,A2,189,641,2,,,14,18,,A1,155.0,331.0,2.0
33,2,00:19:58.133000,35944,A,,放小球,,1.0,A1,155,331,2,,,14,18,,C1,98.0,594.0,2.0
33,3,00:19:58.800000,35964,B,,放小球,,1.0,C1,98,594,2,,,14,18,,B1,78.0,339.0,2.0
33,4,00:19:59.667000,35990,A,,挑球,,,B1,78,339,2,,,14,18,,C2,79.0,852.0,1.0
33,5,00:20:00.667000,36020,B,,切球,1.0,,C2,79,852,1,,,14,18,,A2,282.0,219.0,2.0
33,6,00:20:01.300000,36039,A,,放小球,,1.0,A2,282,219,2,,,14,18,,A1,143.0,573.0,2.0
33,7,00:20:02.100000,36063,B,,放小球,,1.0,A1,143,573,2,,,14,18,,A1,277.0,361.0,2.0
33,8,00:20:03,36090,A,,挑球,,1.0,A1,277,361,2,,,14,18,,C3,93.0,889.0,1.0
33,9,00:20:04.200000,36126,B,,長球,1.0,,C3,93,889,1,,,14,18,,B3,76.0,54.0,1.0
33,10,00:20:05.233000,36157,A,,殺球,,,B3,76,54,1,,,14,18,,C2,58.0,742.0,2.0
33,11,00:20:05.767000,36173,B,,擋小球,,1.0,C2,58,742,2,,,14,18,,B1,77.0,331.0,2.0
33,12,00:20:06.600000,36198,A,,放小球,,,B1,77,331,2,,,14,18,,C1,59.0,551.0,2.0
33,13,00:20:07.533000,36226,B,,挑球,,1.0,C1,59,551,2,,,14,18,,C3,330.0,50.0,1.0
33,14,00:20:08.700000,36261,A,,切球,,1.0,C3,330,50,1,,,14,18,,B1,331.0,598.0,1.0
33,15,00:20:09.233000,36277,B,,撲球,,,B1,331,598,1,,,14,18,,A2,314.0,162.0,2.0
33,16,00:20:09.667000,36290,A,,防守回挑,,1.0,A2,314,162,2,,,14,18,,C2,55.0,851.0,1.0
33,17,00:20:10.933000,36328,B,,切球,,1.0,C2,55,851,1,,,14,18,,B2,70.0,277.0,2.0
33,18,00:20:11.833000,36355,A,,放小球,,,B2,70,277,2,,,14,18,,C1,80.0,561.0,2.0
33,19,00:20:12.833000,36385,B,,挑球,,1.0,C1,80,561,2,,,14,18,,B3,95.0,37.0,1.0
33,20,00:20:14.567000,36437,A,,長球,,,B3,95,37,1,,,14,18,,C3,105.0,865.0,1.0
33,21,00:20:15.800000,36474,B,,殺球,1.0,,C3,105,865,1,,,14,18,,A2,301.0,183.0,2.0
33,22,00:20:16.300000,36489,A,,擋小球,,1.0,A2,301,183,2,,,14,18,,B1,347.0,606.0,2.0
33,23,00:20:17.400000,36522,B,,挑球,,,B1,347,606,2,,,14,18,,C4,366.0,-9.0,2.0
33,24,00:20:19.533000,36586,A,,未擊球,,,C4,366,-9,2,出界,對手失誤,15,18,A,,,,
34,1,00:20:41.667000,37250,A,1.0,發小球,,1.0,A2,228,288,2,,,15,18,,C1,92.0,549.0,2.0
34,2,00:20:42.333000,37270,B,,放小球,,1.0,C1,92,549,2,,,15,18,,A1,189.0,436.0,2.0
34,3,00:20:43.133000,37294,A,,挑球,,1.0,A1,189,436,2,,,15,18,,C3,100.0,873.0,1.0
34,4,00:20:44.667000,37340,B,,切球,1.0,,C3,100,873,1,,,15,18,,A2,177.0,259.0,2.0
34,5,00:20:45.500000,37365,A,,挑球,,1.0,A2,177,259,2,,,15,18,,A3,121.0,878.0,1.0
34,6,00:20:46.900000,37407,B,,切球,,1.0,A3,121,878,1,,,15,18,,A1,221.0,334.0,2.0
34,7,00:20:47.633000,37429,A,,挑球,,1.0,A1,221,334,2,,,15,18,,C3,106.0,862.0,1.0
34,8,00:20:48.867000,37466,B,,切球,1.0,,C3,106,862,1,,,15,18,,B2,86.0,212.0,2.0
34,9,00:20:49.467000,37484,A,,放小球,,,B2,86,212,2,,,15,18,,A1,282.0,579.0,2.0
34,10,00:20:50.433000,37513,B,,放小球,,,A1,282,579,2,,,15,18,,A1,256.0,354.0,2.0
34,11,00:20:51.367000,37541,A,,放小球,,1.0,A1,256,354,2,,,15,18,,B1,342.0,487.0,2.0
34,12,00:20:52.133000,37564,B,,放小球,,,B1,342,487,2,,,15,18,,E1,403.0,450.0,2.0
34,13,00:20:53.133000,37594,A,,未擊球,,,E1,403,450,2,出界,對手失誤,16,18,A,A2,223.0,280.0,2.0
35,1,00:21:18.833000,38365,A,1.0,發小球,,1.0,A2,223,280,2,,,16,18,,A1,261.0,593.0,2.0
35,2,00:21:19.733000,38392,B,,放小球,,,A1,261,593,2,,,16,18,,B1,84.0,362.0,2.0
35,3,00:21:20.733000,38422,A,,放小球,,,B1,84,362,2,,,16,18,,C1,73.0,498.0,2.0
35,4,00:21:21.567000,38447,B,,放小球,,1.0,C1,73,498,2,,,16,18,,B1,99.0,445.0,2.0
35,5,00:21:22.400000,38472,A,,挑球,,,B1,99,445,2,,,16,18,,A2,265.0,786.0,1.0
35,6,00:21:24.667000,38540,B,,殺球,,,A2,265,786,1,,,16,18,,C3,320.0,71.0,2.0
35,7,00:21:25.100000,38553,A,,未擊球,,,C3,320,71,2,落地,前一球質量差,16,19,B,,,,
36,1,00:21:55.167000,39455,B,1.0,發小球,,1.0,A2,174,632,2,,,16,19,,A1,223.0,325.0,2.0
36,2,00:21:55.800000,39474,A,,放小球,,,A1,223,325,2,,,16,19,,A1,246.0,513.0,2.0
36,3,00:21:56.467000,39494,B,,挑球,,,A1,246,513,2,,,16,19,,B2,69.0,80.0,1.0
36,4,00:21:57.433000,39523,A,,平球,,,B2,69,80,1,,,16,19,,A2,267.0,669.0,1.0
36,5,00:21:57.967000,39539,B,,撲球,,,A2,267,669,1,,,16,19,,A2,279.0,187.0,2.0
36,6,00:21:58.433000,39553,A,,防守回挑,,1.0,A2,279,187,2,,,16,19,,B3,335.0,862.0,1.0
36,7,00:21:59.533000,39586,B,,殺球,,,B3,335,862,1,,,16,19,,A2,121.0,189.0,2.0
36,8,00:21:59.967000,39599,A,,防守回挑,,,A2,121,189,2,,,16,19,,E2,16.0,859.0,2.0
36,9,00:22:01.367000,39641,B,,未擊球,,,E2,16,859,2,出界,殺球強勁,16,20,B,,,,
37,1,00:22:20.767000,40223,B,1.0,發小球,,1.0,A2,195,660,2,,,16,20,,A1,153.0,352.0,2.0
37,2,00:22:21.400000,40242,A,,放小球,,,A1,153,352,2,,,16,20,,B1,320.0,576.0,2.0
37,3,00:22:22.267000,40268,B,,放小球,,,B1,320,576,2,,,16,20,,C1,335.0,465.0,2.0
37,4,00:22:22.733000,40282,B,,掛網球,,,C1,335,465,2,未回擊成功,對手失誤,17,20,A,,,,
38,1,00:22:42.733000,40882,A,1.0,發小球,,1.0,A2,234,268,2,,,17,20,,A1,142.0,591.0,2.0
38,2,00:22:43.400000,40902,B,,放小球,,1.0,A1,142,591,2,,,17,20,,A1,314.0,444.0,2.0
38,3,00:22:44.100000,40923,A,,放小球,,1.0,A1,314,444,2,,,17,20,,A1,235.0,494.0,2.0
38,4,00:22:44.867000,40946,B,,挑球,,1.0,A1,235,494,2,,,17,20,,A2,308.0,77.0,1.0
38,5,00:22:46.167000,40985,A,,切球,1.0,,A2,308,77,1,,,17,20,,A2,157.0,641.0,2.0
38,6,00:22:46.733000,41002,B,,平球,,1.0,A2,157,641,2,,,17,20,,A2,263.0,182.0,1.0
38,7,00:22:47.267000,41018,A,,擋小球,,1.0,A2,263,182,1,,,17,20,,C1,105.0,543.0,2.0
38,8,00:22:47.933000,41038,B,,放小球,,1.0,C1,105,543,2,,,17,20,,A1,189.0,437.0,2.0
38,9,00:22:48.667000,41060,A,,挑球,,1.0,A1,189,437,2,,,17,20,,C2,91.0,860.0,1.0
38,10,00:22:49.967000,41099,B,,切球,,1.0,C2,91,860,1,,,17,20,,B2,58.0,189.0,2.0
38,11,00:22:50.700000,41121,A,,放小球,,,B2,58,189,2,,,17,20,,C1,70.0,574.0,2.0
38,12,00:22:51.400000,41142,B,,放小球,,1.0,C1,70,574,2,,,17,20,,A1,299.0,406.0,2.0
38,13,00:22:52.333000,41170,A,,未擊球,,,A1,299,406,2,落地,小球隱蔽,17,21,B,,,,
